Longitude (x),Latitude (y),Nom de la Station,ID climatologique,Date/Heure,Année,Mois,Jour,Qualité des Données,Temp max.(°C),Temp max. Indicateur,Temp min.(°C),Temp min. Indicateur,Temp moy.(°C),Temp moy. Indicateur,DJC (°C),DJC Indicateur,DJR (°C),DJR Indicateur,Pluie tot. (mm),Pluie tot. Indicateur,Neige tot. (cm),Neige tot. Indicateur,Précip. tot. (mm),Précip. tot. Indicateur,Neige au sol (cm),Neige au sol Indicateur,Dir. raf. max. (10s deg),Dir. raf. max. Indicateur,Vit. raf. max. (km/h),Vit. raf. max. Indicateur
-71.9,45.4,SHERBROOKE,7028120,1958-06-23,1958,6,23,,21.7,,7.8,,14.8,,3.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-06-24,1958,6,24,,25.6,,6.7,,16.2,,1.8,,0,,4.6,,0,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-06-25,1958,6,25,,23.9,,11.1,,17.5,,0.5,,0,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-06-26,1958,6,26,,20.6,,15,,17.8,,0.2,,0,,3.6,,0,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-06-27,1958,6,27,,19.4,,12.2,,15.8,,2.2,,0,,0.8,,0,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-06-28,1958,6,28,,23.3,,14.4,,18.9,,0,,0.9,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-06-29,1958,6,29,,26.7,,8.9,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-06-30,1958,6,30,,25,,17.8,,21.4,,0,,3.4,,7.1,,0,,7.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-01,1958,7,1,,30,,15,,22.5,,0,,4.5,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-02,1958,7,2,,26.7,,18.3,,22.5,,0,,4.5,,8.1,,0,,8.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-03,1958,7,3,,24.4,,15.6,,20,,0,,2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-04,1958,7,4,,23.3,,8.3,,15.8,,2.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-05,1958,7,5,,21.1,,7.8,,14.5,,3.5,,0,,9.1,,0,,9.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-06,1958,7,6,,20,,12.8,,16.4,,1.6,,0,,20.6,,0,,20.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-07,1958,7,7,,21.7,,16.7,,19.2,,0,,1.2,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-08,1958,7,8,,20.6,,15.6,,18.1,,0,,0.1,,1.5,,0,,1.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-09,1958,7,9,,24.4,,16.7,,20.6,,0,,2.6,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-10,1958,7,10,,27.2,,12.8,,20,,0,,2,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-11,1958,7,11,,27.2,,17.8,,22.5,,0,,4.5,,2.5,,0,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-12,1958,7,12,,21.7,,13.9,,17.8,,0.2,,0,,3.6,,0,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-13,1958,7,13,,22.8,,13.3,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-14,1958,7,14,,28.3,,11.7,,20,,0,,2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-15,1958,7,15,,25.6,,17.8,,21.7,,0,,3.7,,7.4,,0,,7.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-16,1958,7,16,,24.4,,16.7,,20.6,,0,,2.6,,13,,0,,13,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-17,1958,7,17,,21.1,,11.7,,16.4,,1.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-18,1958,7,18,,24.4,,12.8,,18.6,,0,,0.6,,26.9,,0,,26.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-19,1958,7,19,,19.4,,13.9,,16.7,,1.3,,0,,8.6,,0,,8.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-20,1958,7,20,,19.4,,14.4,,16.9,,1.1,,0,,4.3,,0,,4.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-21,1958,7,21,,23.9,,11.1,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-22,1958,7,22,,25.6,,11.1,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-23,1958,7,23,,26.7,,16.1,,21.4,,0,,3.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-24,1958,7,24,,29.4,,15,,22.2,,0,,4.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-25,1958,7,25,,28.9,,16.7,,22.8,,0,,4.8,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-26,1958,7,26,,27.2,,16.1,,21.7,,0,,3.7,,7.9,,0,,7.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-27,1958,7,27,,22.2,,16.1,,19.2,,0,,1.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-28,1958,7,28,,25.6,,13.9,,19.8,,0,,1.8,,7.6,,0,,7.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-29,1958,7,29,,26.1,,18.3,,22.2,,0,,4.2,,5.1,,0,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-30,1958,7,30,,26.7,,17.2,,22,,0,,4,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-07-31,1958,7,31,,25.6,,15.6,,20.6,,0,,2.6,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-01,1958,8,1,,25,,11.7,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-02,1958,8,2,,27.2,,12.2,,19.7,,0,,1.7,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-03,1958,8,3,,29.4,,16.7,,23.1,,0,,5.1,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-04,1958,8,4,,24.4,,16.7,,20.6,,0,,2.6,,3.8,,0,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-05,1958,8,5,,24.4,,10.6,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-06,1958,8,6,,28.9,,11.7,,20.3,,0,,2.3,,14.5,,0,,14.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-07,1958,8,7,,26.1,,19.4,,22.8,,0,,4.8,,29.2,,0,,29.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-08,1958,8,8,,25,,15.6,,20.3,,0,,2.3,,5.3,,0,,5.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-09,1958,8,9,,21.1,,15,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-10,1958,8,10,,23.9,,16.1,,20,,0,,2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-11,1958,8,11,,23.3,,16.7,,20,,0,,2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-12,1958,8,12,,27.8,,17.2,,22.5,,0,,4.5,,2.3,,0,,2.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-13,1958,8,13,,26.7,,18.9,,22.8,,0,,4.8,,6.1,,0,,6.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-14,1958,8,14,,25,,11.7,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-15,1958,8,15,,26.1,,17.8,,22,,0,,4,,1.8,,0,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-16,1958,8,16,,22.2,,8.3,,15.3,,2.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-17,1958,8,17,,23.9,,12.8,,18.4,,0,,0.4,,5.1,,0,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-18,1958,8,18,,16.1,,10.6,,13.4,,4.6,,0,,0.8,,0,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-19,1958,8,19,,19.4,,10,,14.7,,3.3,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-20,1958,8,20,,25.6,,12.2,,18.9,,0,,0.9,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-21,1958,8,21,,25,,17.8,,21.4,,0,,3.4,,3.6,,0,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-22,1958,8,22,,22.8,,16.1,,19.5,,0,,1.5,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-23,1958,8,23,,20.6,,13.3,,17,,1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-24,1958,8,24,,23.3,,6.7,,15,,3,,0,,20.8,,0,,20.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-25,1958,8,25,,22.8,,13.3,,18.1,,0,,0.1,,0.8,,0,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-26,1958,8,26,,20.6,,12.2,,16.4,,1.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-27,1958,8,27,,22.8,,8.9,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-28,1958,8,28,,24.4,,10,,17.2,,0.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-29,1958,8,29,,26.1,,12.2,,19.2,,0,,1.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-30,1958,8,30,,28.9,,15,,22,,0,,4,,1.8,,0,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-08-31,1958,8,31,,31.1,,17.8,,24.5,,0,,6.5,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-01,1958,9,1,,20.6,,15,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-02,1958,9,2,,17.2,,10,,13.6,,4.4,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-03,1958,9,3,,21.7,,5,,13.4,,4.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-04,1958,9,4,,22.8,,11.1,,17,,1,,0,,3.8,,0,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-05,1958,9,5,,22.2,,16.1,,19.2,,0,,1.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-06,1958,9,6,,21.7,,8.3,,15,,3,,0,,10.9,,0,,10.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-07,1958,9,7,,20.6,,13.3,,17,,1,,0,,1.5,,0,,1.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-08,1958,9,8,,18.9,,12.2,,15.6,,2.4,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-09,1958,9,9,,17.2,,8.3,,12.8,,5.2,,0,,3.6,,0,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-10,1958,9,10,,17.2,,11.7,,14.5,,3.5,,0,,5.1,,0,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-11,1958,9,11,,11.1,,7.8,,9.5,,8.5,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-12,1958,9,12,,16.1,,3.3,,9.7,,8.3,,0,,1.3,,0,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-13,1958,9,13,,15.6,,7.8,,11.7,,6.3,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-14,1958,9,14,,20.6,,4.4,,12.5,,5.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-15,1958,9,15,,26.7,,13.3,,20,,0,,2,,3.8,,0,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-16,1958,9,16,,23.3,,16.7,,20,,0,,2,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-17,1958,9,17,,15.6,,10.6,,13.1,,4.9,,0,,9.4,,0,,9.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-18,1958,9,18,,11.7,,10,,10.9,,7.1,,0,,13.7,,0,,13.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-19,1958,9,19,,15,,10,,12.5,,5.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-20,1958,9,20,,16.7,,4.4,,10.6,,7.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-21,1958,9,21,,18.9,,5.6,,12.3,,5.7,,0,,8.1,,0,,8.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-22,1958,9,22,,17.8,,13.3,,15.6,,2.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-23,1958,9,23,,23.9,,7.8,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-24,1958,9,24,,23.9,,8.9,,16.4,,1.6,,0,,2.5,,0,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-25,1958,9,25,,24.4,,15,,19.7,,0,,1.7,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-26,1958,9,26,,17.8,,11.7,,14.8,,3.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-27,1958,9,27,,12.2,,7.8,,10,,8,,0,,6.1,,0,,6.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-28,1958,9,28,,12.2,,6.7,,9.5,,8.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-29,1958,9,29,,17.2,,4.4,,10.8,,7.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-09-30,1958,9,30,,17.8,,4.4,,11.1,,6.9,,0,,3.8,,0,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-01,1958,10,1,,12.2,,9.4,,10.8,,7.2,,0,,1.3,,0,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-02,1958,10,2,,12.8,,1.7,,7.3,,10.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-03,1958,10,3,,16.1,,2.8,,9.5,,8.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-04,1958,10,4,,17.2,,3.9,,10.6,,7.4,,0,,5.1,,0,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-05,1958,10,5,,11.7,,2.2,,7,,11,,0,,1.3,,0,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-06,1958,10,6,,9.4,,-1.1,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-07,1958,10,7,,17.2,,2.8,,10,,8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-08,1958,10,8,,20.6,,6.7,,13.7,,4.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-09,1958,10,9,,24.4,,14.4,,19.4,,0,,1.4,,1.8,,0,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-10,1958,10,10,,24.4,,15,,19.7,,0,,1.7,,12.4,,0,,12.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-11,1958,10,11,,11.7,,3.3,,7.5,,10.5,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-12,1958,10,12,,3.9,,1.7,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-13,1958,10,13,,3.3,,0.6,,2,,16,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-14,1958,10,14,,9.4,,-3.9,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-15,1958,10,15,,11.7,,5.6,,8.7,,9.3,,0,,7.1,,0,,7.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-16,1958,10,16,,21.1,,3.3,,12.2,,5.8,,0,,10.4,,0,,10.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-17,1958,10,17,,14.4,,7.2,,10.8,,7.2,,0,,2.3,,0,,2.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-18,1958,10,18,,8.9,,5.6,,7.3,,10.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-19,1958,10,19,,10.6,,2.8,,6.7,,11.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-20,1958,10,20,,7.2,,0,,3.6,,14.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-21,1958,10,21,,13.3,,-1.1,,6.1,,11.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-22,1958,10,22,,15.6,,1.1,,8.4,,9.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-23,1958,10,23,,17.2,,4.4,,10.8,,7.2,,0,,8.9,,0,,8.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-24,1958,10,24,,9.4,,4.4,,6.9,,11.1,,0,,8.9,,0,T,8.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-25,1958,10,25,,7.2,,1.7,,4.5,,13.5,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-26,1958,10,26,,11.1,,-2.2,,4.5,,13.5,,0,,3.3,,0,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-27,1958,10,27,,6.7,,4.4,,5.6,,12.4,,0,,4.6,,0,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-28,1958,10,28,,7.2,,3.3,,5.3,,12.7,,0,,11.4,,0,,11.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-29,1958,10,29,,3.9,,1.1,,2.5,,15.5,,0,,2.5,,0,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-30,1958,10,30,,4.4,,0.6,,2.5,,15.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-10-31,1958,10,31,,8.3,,1.1,,4.7,,13.3,,0,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-01,1958,11,1,,4.4,,-0.6,,1.9,,16.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-02,1958,11,2,,5,,-5.6,,-0.3,,18.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-03,1958,11,3,,7.8,,-2.8,,2.5,,15.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-04,1958,11,4,,11.7,,-2.8,,4.5,,13.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-05,1958,11,5,,14.4,,3.3,,8.9,,9.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-06,1958,11,6,,11.7,,6.7,,9.2,,8.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-07,1958,11,7,,6.1,,2.2,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-08,1958,11,8,,5.6,,-1.1,,2.3,,15.7,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-09,1958,11,9,,5,,1.1,,3.1,,14.9,,0,,4.6,,0,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-10,1958,11,10,,3.3,,1.1,,2.2,,15.8,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-11,1958,11,11,,6.7,,0,,3.4,,14.6,,0,,0.8,,0,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-12,1958,11,12,,6.7,,2.8,,4.8,,13.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-13,1958,11,13,,9.4,,1.1,,5.3,,12.7,,0,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-14,1958,11,14,,13.3,,1.7,,7.5,,10.5,,0,,2.8,,0,,2.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-15,1958,11,15,,15,,8.9,,12,,6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-16,1958,11,16,,7.2,,-2.2,,2.5,,15.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-17,1958,11,17,,8.9,,1.7,,5.3,,12.7,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-18,1958,11,18,,12.8,,7.8,,10.3,,7.7,,0,,3.8,,0,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-19,1958,11,19,,10.6,,5.6,,8.1,,9.9,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-20,1958,11,20,,10,,5,,7.5,,10.5,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-21,1958,11,21,,5,,0,,2.5,,15.5,,0,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-22,1958,11,22,,-2.2,,-4.4,,-3.3,,21.3,,0,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-23,1958,11,23,,2.2,,-7.8,,-2.8,,20.8,,0,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-24,1958,11,24,,1.7,,-2.8,,-0.6,,18.6,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-25,1958,11,25,,0,,-8.9,,-4.5,,22.5,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-26,1958,11,26,,6.1,,-10,,-2,,20,,0,,2,,0,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-27,1958,11,27,,-3.3,,-6.1,,-4.7,,22.7,,0,,1.5,,0,,1.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-28,1958,11,28,,-3.9,,-10.6,,-7.3,,25.3,,0,,0,,15.7,,15.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-29,1958,11,29,,-3.9,,-6.7,,-5.3,,23.3,,0,,0,,4.3,,4.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-11-30,1958,11,30,,-14.4,,-15.6,,-15,,33,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-01,1958,12,1,,,,-18.3,,,,,,,,0,,0.5,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-02,1958,12,2,,,,-13.9,,,,,,,,0,,1.3,,1.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-03,1958,12,3,,,,-18.3,,,,,,,,0,,5.1,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-04,1958,12,4,,,,-8.3,,,,,,,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-05,1958,12,5,,,,0.6,,,,,,,,1.3,,7.6,,8.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-06,1958,12,6,,,,-10,,,,,,,,0,,0.5,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-07,1958,12,7,,,,-15,,,,,,,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-08,1958,12,8,,,,-17.8,,,,,,,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-09,1958,12,9,,,,-20,,,,,,,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-10,1958,12,10,,,,-23.3,,,,,,,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-11,1958,12,11,,,,-25.6,,,,,,,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-12,1958,12,12,,,,-26.1,,,,,,,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-13,1958,12,13,,,,-20.6,,,,,,,,0,,2,,2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-14,1958,12,14,,,,-15,,,,,,,,0,,0.8,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-15,1958,12,15,,,,-12.2,,,,,,,,0,,3.3,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-16,1958,12,16,,,,-13.9,,,,,,,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-17,1958,12,17,,,,-18.3,,,,,,,,0,,7.1,,7.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-18,1958,12,18,,,,-21.1,,,,,,,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-19,1958,12,19,,,,-9.4,,,,,,,,0,,7.1,,7.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1958-12-20,1958,12,20,,,,-24.4,,,,,,,,0,,0,,0,,,,,,,
