Longitude (x),Latitude (y),Nom de la Station,ID climatologique,Date/Heure,Année,Mois,Jour,Qualité des Données,Temp max.(°C),Temp max. Indicateur,Temp min.(°C),Temp min. Indicateur,Temp moy.(°C),Temp moy. Indicateur,DJC (°C),DJC Indicateur,DJR (°C),DJR Indicateur,Pluie tot. (mm),Pluie tot. Indicateur,Neige tot. (cm),Neige tot. Indicateur,Précip. tot. (mm),Précip. tot. Indicateur,Neige au sol (cm),Neige au sol Indicateur,Dir. raf. max. (10s deg),Dir. raf. max. Indicateur,Vit. raf. max. (km/h),Vit. raf. max. Indicateur
-71.9,45.4,SHERBROOKE,7028120,1965-06-24,1965,6,24,,19.4,,8.9,,14.2,,3.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-06-25,1965,6,25,,19.4,,8.9,,14.2,,3.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-06-26,1965,6,26,,22.8,,6.7,,14.8,,3.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-06-27,1965,6,27,,27.2,,9.4,,18.3,,0,,0.3,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-06-28,1965,6,28,,31.1,,15,,23.1,,0,,5.1,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-06-29,1965,6,29,,25.6,,15,,20.3,,0,,2.3,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-06-30,1965,6,30,,23.3,,11.7,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-01,1965,7,1,,21.7,,7.2,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-02,1965,7,2,,26.1,,6.7,,16.4,,1.6,,0,,3,,0,,3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-03,1965,7,3,,20.6,,13.9,,17.3,,0.7,,0,,16.8,,0,,16.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-04,1965,7,4,,22.2,,14.4,,18.3,,0,,0.3,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-05,1965,7,5,,27.8,,9.4,,18.6,,0,,0.6,,4.6,,0,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-06,1965,7,6,,18.3,,10.6,,14.5,,3.5,,0,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-07,1965,7,7,,22.2,,6.7,,14.5,,3.5,,0,,4.6,,0,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-08,1965,7,8,,23.9,,14.4,,19.2,,0,,1.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-09,1965,7,9,,27.2,,11.7,,19.5,,0,,1.5,,17.3,,0,,17.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-10,1965,7,10,,25,,19.4,,22.2,,0,,4.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-11,1965,7,11,,23.9,,12.2,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-12,1965,7,12,,23.3,,11.1,,17.2,,0.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-13,1965,7,13,,26.7,,10,,18.4,,0,,0.4,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-14,1965,7,14,,25.6,,19.4,,22.5,,0,,4.5,,6.4,,0,,6.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-15,1965,7,15,,23.9,,17.2,,20.6,,0,,2.6,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-16,1965,7,16,,25.6,,9.4,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-17,1965,7,17,,23.9,,16.1,,20,,0,,2,,0.8,,0,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-18,1965,7,18,,20.6,,16.1,,18.4,,0,,0.4,,1.5,,0,,1.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-19,1965,7,19,,21.7,,13.3,,17.5,,0.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-20,1965,7,20,,17.8,,11.1,,14.5,,3.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-21,1965,7,21,,23.3,,10,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-22,1965,7,22,,25,,11.7,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-23,1965,7,23,,24.4,,15,,19.7,,0,,1.7,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-24,1965,7,24,,26.7,,14.4,,20.6,,0,,2.6,,19.1,,0,,19.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-25,1965,7,25,,22.8,,15,,18.9,,0,,0.9,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-26,1965,7,26,,22.8,,12.2,,17.5,,0.5,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-27,1965,7,27,,23.3,,10,,16.7,,1.3,,0,,2.8,,0,,2.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-28,1965,7,28,,20.6,,10.6,,15.6,,2.4,,0,,2.3,,0,,2.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-29,1965,7,29,,21.1,,13.3,,17.2,,0.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-30,1965,7,30,,22.2,,8.3,,15.3,,2.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-07-31,1965,7,31,,23.9,,7.8,,15.9,,2.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-01,1965,8,1,,26.7,,9.4,,18.1,,0,,0.1,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-02,1965,8,2,,21.1,,16.7,,18.9,,0,,0.9,,0,T,0,,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-03,1965,8,3,,21.7,,15.6,,18.7,,0,,0.7,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-04,1965,8,4,,23.9,,12.8,,18.4,,0,,0.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-05,1965,8,5,,25.6,,10,,17.8,,0.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-06,1965,8,6,,28.9,,12.2,,20.6,,0,,2.6,,14.2,,0,,14.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-07,1965,8,7,,28.9,,18.3,,23.6,,0,,5.6,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-08,1965,8,8,,23.3,,19.4,,21.4,,0,,3.4,,24.4,,0,,24.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-09,1965,8,9,,26.7,,19.4,,23.1,,0,,5.1,,10.4,,0,,10.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-10,1965,8,10,,22.8,,16.1,,19.5,,0,,1.5,,3,,0,,3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-11,1965,8,11,,21.1,,15,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-12,1965,8,12,,24.4,,11.1,,17.8,,0.2,,0,,8.1,,0,,8.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-13,1965,8,13,,25,,17.8,,21.4,,0,,3.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-14,1965,8,14,,27.8,,13.3,,20.6,,0,,2.6,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-15,1965,8,15,,31.1,,18.3,,24.7,,0,,6.7,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-16,1965,8,16,,26.1,,18.3,,22.2,,0,,4.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-17,1965,8,17,,28.3,,15.6,,22,,0,,4,,37.3,,0,,37.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-18,1965,8,18,,26.7,,20,,23.4,,0,,5.4,,4.6,,0,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-19,1965,8,19,,19.4,,15.6,,17.5,,0.5,,0,,22.6,,0,,22.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-20,1965,8,20,,20,,16.1,,18.1,,0,,0.1,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-21,1965,8,21,,20.6,,12.8,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-22,1965,8,22,,22.8,,12.2,,17.5,,0.5,,0,,4.6,,0,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-23,1965,8,23,,19.4,,17.8,,18.6,,0,,0.6,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-24,1965,8,24,,21.7,,11.1,,16.4,,1.6,,0,,5.1,,0,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-25,1965,8,25,,17.2,,12.8,,15,,3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-26,1965,8,26,,18.3,,13.3,,15.8,,2.2,,0,,6.6,,0,,6.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-27,1965,8,27,,23.3,,15.6,,19.5,,0,,1.5,,12.7,,0,,12.7,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-28,1965,8,28,,22.2,,13.9,,18.1,,0,,0.1,,1.8,,0,,1.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-29,1965,8,29,,11.7,,5.6,,8.7,,9.3,,0,,0.8,,0,,0.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-30,1965,8,30,,13.9,,6.1,,10,,8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-08-31,1965,8,31,,15,,2.2,,8.6,,9.4,,0,,5.6,,0,,5.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-01,1965,9,1,,16.7,,11.7,,14.2,,3.8,,0,,28.4,,0,,28.4,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-02,1965,9,2,,18.9,,12.2,,15.6,,2.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-03,1965,9,3,,21.7,,10.6,,16.2,,1.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-04,1965,9,4,,23.9,,9.4,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-05,1965,9,5,,23.3,,7.2,,15.3,,2.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-06,1965,9,6,,23.3,,10,,16.7,,1.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-07,1965,9,7,,22.2,,7.8,,15,,3,,0,,4.3,,0,,4.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-08,1965,9,8,,18.3,,13.3,,15.8,,2.2,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-09,1965,9,9,,21.7,,6.1,,13.9,,4.1,,0,,8.6,,0,,8.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-10,1965,9,10,,26.7,,15.6,,21.2,,0,,3.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-11,1965,9,11,,16.1,,10,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-12,1965,9,12,,17.2,,2.8,,10,,8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-13,1965,9,13,,19.4,,5,,12.2,,5.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-14,1965,9,14,,16.1,,10.6,,13.4,,4.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-15,1965,9,15,,18.9,,11.7,,15.3,,2.7,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-16,1965,9,16,,14.4,,11.7,,13.1,,4.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-17,1965,9,17,,17.2,,1.7,,9.5,,8.5,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-18,1965,9,18,,17.2,,12.2,,14.7,,3.3,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-19,1965,9,19,,20,,10.6,,15.3,,2.7,,0,,3.3,,0,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-20,1965,9,20,,26.7,,13.9,,20.3,,0,,2.3,,3.6,,0,,3.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-21,1965,9,21,,28.3,,20,,24.2,,0,,6.2,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-22,1965,9,22,,31.1,,21.7,,26.4,,0,,8.4,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-23,1965,9,23,,30,,21.1,,25.6,,0,,7.6,,13.5,,0,,13.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-24,1965,9,24,,21.1,,16.7,,18.9,,0,,0.9,,30.2,,0,,30.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-25,1965,9,25,,21.1,,11.1,,16.1,,1.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-26,1965,9,26,,19.4,,5,,12.2,,5.8,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-27,1965,9,27,,7.8,,0.6,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-28,1965,9,28,,10.6,,-1.1,,4.8,,13.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-29,1965,9,29,,8.3,,6.1,,7.2,,10.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-09-30,1965,9,30,,14.4,,-0.6,,6.9,,11.1,,0,,8.1,,0,,8.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-01,1965,10,1,,16.1,,8.3,,12.2,,5.8,,0,,6.9,,0,,6.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-02,1965,10,2,,12.2,,6.7,,9.5,,8.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-03,1965,10,3,,10.6,,2.2,,6.4,,11.6,,0,,15,,0,,15,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-04,1965,10,4,,1.7,,0.6,,1.2,,16.8,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-05,1965,10,5,,2.8,,-1.7,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-06,1965,10,6,,4.4,,-1.7,,1.4,,16.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-07,1965,10,7,,14.4,,0,,7.2,,10.8,,0,,18.3,,0,,18.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-08,1965,10,8,,12.2,,6.7,,9.5,,8.5,,0,,8.9,,0,,8.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-09,1965,10,9,,15.6,,2.2,,8.9,,9.1,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-10,1965,10,10,,15,,7.8,,11.4,,6.6,,0,,1.5,,0,,1.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-11,1965,10,11,,12.2,,8.3,,10.3,,7.7,,0,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-12,1965,10,12,,13.3,,7.2,,10.3,,7.7,,0,,4.6,,0,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-13,1965,10,13,,8.9,,5,,7,,11,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-14,1965,10,14,,10.6,,2.8,,6.7,,11.3,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-15,1965,10,15,,15.6,,1.7,,8.7,,9.3,,0,,20.8,,0,,20.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-16,1965,10,16,,8.9,,6.7,,7.8,,10.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-17,1965,10,17,,10,,-1.7,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-18,1965,10,18,,17.8,,-0.6,,8.6,,9.4,,0,,3.8,,0,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-19,1965,10,19,,22.2,,10,,16.1,,1.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-20,1965,10,20,,24.4,,7.8,,16.1,,1.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-21,1965,10,21,,20,,10.6,,15.3,,2.7,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-22,1965,10,22,,11.1,,5,,8.1,,9.9,,0,,12.2,,0,,12.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-23,1965,10,23,,16.7,,7.8,,12.3,,5.7,,0,,6.1,,0,,6.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-24,1965,10,24,,8.3,,3.9,,6.1,,11.9,,0,,0.3,,0,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-25,1965,10,25,,8.9,,0.6,,4.8,,13.2,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-26,1965,10,26,,8.9,,4.4,,6.7,,11.3,,0,,1,,0,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-27,1965,10,27,,1.7,,0.6,,1.2,,16.8,,0,,0.8,,15.2,,16,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-28,1965,10,28,,0,,-2.2,,-1.1,,19.1,,0,,0,,7.6,,7.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-29,1965,10,29,,2.2,,-6.7,,-2.3,,20.3,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-30,1965,10,30,,7.8,,-1.1,,3.4,,14.6,,0,,2.3,,0,,2.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-10-31,1965,10,31,,7.8,,3.3,,5.6,,12.4,,0,,4.1,,0,,4.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-01,1965,11,1,,1.1,,-1.7,,-0.3,,18.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-02,1965,11,2,,-1.7,,-7.2,,-4.5,,22.5,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-03,1965,11,3,,13.3,,-5,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-04,1965,11,4,,12.8,,-0.6,,6.1,,11.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-05,1965,11,5,,5.6,,-6.1,,-0.3,,18.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-06,1965,11,6,,9.4,,-1.1,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-07,1965,11,7,,5,,-1.7,,1.7,,16.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-08,1965,11,8,,7.2,,0,,3.6,,14.4,,0,,9.9,,0,,9.9,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-09,1965,11,9,,-0.6,,-2.2,,-1.4,,19.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-10,1965,11,10,,1.1,,-8.9,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-11,1965,11,11,,3.3,,-3.9,,-0.3,,18.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-12,1965,11,12,,7.8,,0.6,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-13,1965,11,13,,9.4,,4.4,,6.9,,11.1,,0,,10.2,,0,,10.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-14,1965,11,14,,1.7,,-1.1,,0.3,,17.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-15,1965,11,15,,0,,-7.2,,-3.6,,21.6,,0,,0,,4.6,,4.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-16,1965,11,16,,4.4,,-1.7,,1.4,,16.6,,0,,17.5,,0,,17.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-17,1965,11,17,,5,,0,,2.5,,15.5,,0,,8.6,,13.5,,22.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-18,1965,11,18,,-3.9,,-5,,-4.5,,22.5,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-19,1965,11,19,,-2.2,,-5.6,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-20,1965,11,20,,-1.1,,-11.1,,-6.1,,24.1,,0,,0,,3.3,,3.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-21,1965,11,21,,1.7,,-3.9,,-1.1,,19.1,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-22,1965,11,22,,2.2,,0.6,,1.4,,16.6,,0,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-23,1965,11,23,,-1.1,,-2.8,,-2,,20,,0,,0,,0.5,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-24,1965,11,24,,0.6,,-2.8,,-1.1,,19.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-25,1965,11,25,,3.3,,-5,,-0.9,,18.9,,0,,0,,2.5,,2.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-26,1965,11,26,,0.6,,-1.1,,-0.3,,18.3,,0,,0,,0.3,,0.3,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-27,1965,11,27,,1.7,,-3.9,,-1.1,,19.1,,0,,0,,0.5,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-28,1965,11,28,,0,,-2.2,,-1.1,,19.1,,0,,0,,1.5,,1.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-29,1965,11,29,,-2.8,,-4.4,,-3.6,,21.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-11-30,1965,11,30,,-1.1,,-5,,-3.1,,21.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-01,1965,12,1,,1.7,,-4.4,,-1.4,,19.4,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-02,1965,12,2,,1.7,,1.1,,1.4,,16.6,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-03,1965,12,3,,3.9,,0.6,,2.3,,15.7,,0,,11.2,,0,,11.2,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-04,1965,12,4,,4.4,,1.7,,3.1,,14.9,,0,,0.5,,0,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-05,1965,12,5,,0,,-1.7,,-0.9,,18.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-06,1965,12,6,,-2.2,,-4.4,,-3.3,,21.3,,0,,0,,0,T,0,T,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-07,1965,12,7,,-2.2,,-10,,-6.1,,24.1,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-08,1965,12,8,,-1.1,,-9.4,,-5.3,,23.3,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-09,1965,12,9,,1.1,,-9.4,,-4.2,,22.2,,0,,0,,0.5,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-10,1965,12,10,,3.3,,-6.7,,-1.7,,19.7,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-11,1965,12,11,,-5.6,,-12.2,,-8.9,,26.9,,0,,0,,0,,0,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-12,1965,12,12,,-3.3,,-12.2,,-7.8,,25.8,,0,,0,,5.1,,5.1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-13,1965,12,13,,1.1,,-6.7,,-2.8,,20.8,,0,,3.8,,0,,3.8,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-14,1965,12,14,,0,,-2.8,,-1.4,,19.4,,0,,0,,5.6,,5.6,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-15,1965,12,15,,1.1,,-2.2,,-0.6,,18.6,,0,,0,,0.5,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-16,1965,12,16,,2.8,,0,,1.4,,16.6,,0,,0,,0.5,,0.5,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-17,1965,12,17,,-1.1,,-1.7,,-1.4,,19.4,,0,,0,,1,,1,,,,,,,
-71.9,45.4,SHERBROOKE,7028120,1965-12-18,1965,12,18,,-1.1,,-6.1,,-3.6,,21.6,,0,,0,,3.3,,3.3,,,,,,,
